48,10890,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,[LA]GER|,LAVRELIGERMANI,
49,10891,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,|LFCCVCAT|,LFC,
50,10892,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,|LFCCVCAT|,LFC,
51,10893,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,|LFCCVFCA^T|,LFC,
52,10894,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,|LFCCVCAS|,LFC,
53,10895,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,|LFCCVCA*,LFC,
54,10896,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,|LFCCVFC*,LFC,
55,10897,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,|LFCCVCA''*,LFC,
56,10898,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,|LFCC'+,LFC,
57,10899,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,|LFCCV+,LFC,
58,10900,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,|[L]FCCVC>AT|,LFC,
59,10901,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,|LF·CCVCAT|,LFC,
60,10902,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,[LFC]CVFC~A^T|,LFC,
61,10903,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,[LF]CCVCAS|,LFC,
62,10904,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,ilegibile,IIMVDC,
63,10905,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,|LFF''+,LFF,
64,10906,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,LFF[-]+,LFF,
65,10907,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,|CATOnI|,,
66,10908,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,|CIDIOF|, bis impressum est,CIDIOF
67,10909,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,|EIV[--]AL|,,
68,10910,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,|SE'CCA*,SECCA,
69,10911,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,|SECCA|,SECCA,
70,10912,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,|SE'CCA|,SECCA,
71,10913,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,|FI··F!·C·|,FIFC,
72,10914,Dressel 20,Isla del Castillo,Écija,Spain,37.621484,-5.134134,[LFCC]VFC~A^T,LFC,
73,10915,Dressel 20,Doña Mencia,Écija,Spain,37.638263,-5.165148,|LI'·DFI'[T^]AL',LIDFIT,
74,10916,Dressel 20,Doña Mencia,Écija,Spain,37.638263,-5.165148,|F'IGED'I|,AELIFVSCIANI,
75,10917,Dressel 20,Doña Mencia,Écija,Spain,37.638263,-5.165148,|LI·D'F'I'T^AL^I'|,LIDFIT,
76,10918,Dressel 20,Doña Mencia,Écija,Spain,37.638263,-5.165148,|L'ID·F'I[TA],LIDFIT,
77,10919,Dressel 20,Doña Mencia,Écija,Spain,37.638263,-5.165148,|LIDF!I'TA|,LIDFIT,
78,10920,Dressel 20,Doña Mencia,Écija,Spain,37.638263,-5.165148,|CMA|,CMA,
79,10921,Dressel 20,Doña Mencia,Écija,Spain,37.638263,-5.165148,CMA, sine imagine,CMA
80,10922,Dressel 20,Doña Mencia,Écija,Spain,37.638263,-5.165148,CMA, sine imagine,CMA
81,10923,Dressel 20,El Tesorillo de Doña Mencia,Écija,Spain,37.638263,-5.165148,|LIDFITA''|,LIDFIT,
82,10924,Dressel 20,El Tesorillo de Doña Mencia,Écija,Spain,37.638263,-5.165148,|LIDFI[TA],LIDFIT,
83,10925,Dressel 20,El Tesorillo de Doña Mencia,Écija,Spain,37.638263,-5.165148,|LIDFITA|,LIDFIT,
84,10926,Dressel 20,El Tesorillo de Doña Mencia,Écija,Spain,37.638263,-5.165148,|LIDF·ITA|,LIDFIT,
85,10927,Dressel 20,El Tesorillo de Doña Mencia,Écija,Spain,37.638263,-5.165148,L''IDFITA|,LIDFIT,
86,10928,Dressel 20,El Tesorillo de Doña Mencia,Écija,Spain,37.638263,-5.165148,[L]IDF''[ITA],LIDFIT,
87,10929,Dressel 20,El Tesorillo de Doña Mencia,Écija,Spain,37.638263,-5.165148,|LID''FITA|,LIDFIT,
88,10930,Dressel 20,El Tesorillo de Doña Mencia,Écija,Spain,37.638263,-5.165148,|LI·DFIT^AL^I|,LIDFIT,
89,10931,Dressel 20,El Tesorillo de Doña Mencia,Écija,Spain,37.638263,-5.165148,|S·I·P''* & |S·I·p''*,SIP,
90,10932,Dressel 20,El Tesorillo de Doña Mencia,Écija,Spain,37.638263,-5.165148,|{S·}·I·P|,SIP,
91,10933,Dressel 20,El Tesorillo de Doña Mencia,Écija,Spain,37.638263,-5.165148,SIP, sine imagine,SIP
92,10934,Dressel 20,El Tesorillo de Doña Mencia,Écija,Spain,37.638263,-5.165148,|IAIO[--]*,IAIO...,
93,10935,Dressel 20,El Tesorillo de Doña Mencia,Écija,Spain,37.638263,-5.165148,IAIO+, sine imagine,IAIO...
94,10936,Dressel 20,Las Valbuenas,Écija,Spain,37.65358,-5.184784,|L·AL',LAEL,
95,10937,Dressel 20,Las Valbuenas,Écija,Spain,37.65358,-5.184784,|L·A·EL|,LAEL,
96,10938,Dressel 20,Las Valbuenas,Écija,Spain,37.65358,-5.184784,|GIALB|,CIALB,
97,10939,Dressel 20,Las Valbuenas,Écija,Spain,37.65358,-5.184784,*FSVO'',,
98,10940,Dressel 20,Las Valbuenas,Écija,Spain,37.65358,-5.184784,|Q''I'A'F!|,QIA,
99,10941,Dressel 20,Tarancón,Écija,Spain,37.649374,-5.197134,|L·A·L|,LAEL,
100,10942,Dressel 20,Tarancón,Écija,Spain,37.649374,-5.197134,|A^V^M·MEN^A| & |M·MEVI| & |M·MEN|,,
101,10943,Dressel 20,Tarancón,Écija,Spain,37.649374,-5.197134,|L·A·L|,LAEL,
102,10944,Dressel 20,Tarancón,Écija,Spain,37.649374,-5.197134,+ILVI|,,
103,10945,Dressel 20,Tarancón,Écija,Spain,37.649374,-5.197134,|OM''+,OM,
104,10946,Dressel 20,Tarancón,Écija,Spain,37.649374,-5.197134,[T]ATI|,,
105,10947,Dressel 20,Fuente Pasa,ignotus,Spain,37.70557,-5.348518,|TREPTI|,TREPTI,
106,10949,Dressel 20,Las Delicias,Écija,Spain,37.585951,-5.088429,#¿NOMBRE?,CMM,
107,10950,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|VIRCIN|,VIRGIN,
108,10951,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|VIRGIN|,VIRGIN,
109,10952,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRCIN, sine imagine,VIRGIN
110,10953,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRCIN, sine imagine,VIRGIN
111,10954,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRCIN, sine imagine,VIRGIN
112,10955,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRCIN, sine imagine,VIRGIN
113,10956,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRCIN, sine imagine,VIRGIN
114,10957,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRCIN, sine imagine,VIRGIN
115,10958,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRCIN, sine imagine,VIRGIN
116,10959,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRCIN, sine imagine,VIRGIN
117,10960,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRCIN, sine imagine,VIRGIN
118,10961,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRCIN, sine imagine,VIRGIN
119,10962,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|VIRGIN|,VIRGIN,
120,10963,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRCIN, sine imagine,VIRGIN
121,10964,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRCIN, sine imagine,VIRGIN
122,10965,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRCIN, sine imagine,VIRGIN
123,10966,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRCIN, sine imagine,VIRGIN
124,10967,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRCIN, sine imagine,VIRGIN
125,10968,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRCIN, sine imagine,VIRGIN
126,10969,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRCIN, sine imagine,VIRGIN
127,10970,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|VIRG|,VIRG,
128,10971,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|VIRG|,VIRG,
129,10972,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRG, sine imagine,VIRG
130,10973,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRG, sine imagine,VIRG
131,10974,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRG, sine imagine,VIRG
132,10975,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRG, sine imagine,VIRG
133,10976,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|VIR·III|,VIRIII,
134,10977,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|VIR·III|,VIRIII,
135,10978,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRIII, sine imagine,VIRIII
136,10979,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRIII, sine imagine,VIRIII
137,10980,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|VIR·II|,VIRII,
138,10981,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|VIR·IIII|,VIRIII,
139,10982,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|VIRAV|,VIRAV,
140,10983,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRAV, sine imagine,VIRAV
141,10984,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRAV, sine imagine,VIRAV
142,10985,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|VIRAV|,VIRAV,
143,10986,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|VIR·A·V|,VIRAV,
144,10987,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIRAV, sine imagine,VIRAV
145,10988,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|VIR·A·V|,VIRAV,
146,10989,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|VIR[I]+,VIRI,
147,10990,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIR+, sine imagine,VIR...
148,10991,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,VIR+, sine imagine,VIR...
149,10992,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|VI[R]+,VIR...,
150,10993,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|V[IR]+,VIR...,
151,10994,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,[VIR]AV|,VIRAV,
152,10995,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|IS·VIRG''|,VIRG,
153,10996,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,ISVIRG, sine imagine,VIRG
154,10997,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|MILON((hedera))F|,MILONF,
155,10998,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|MILON((hedera))F|,MILONF,
156,10999,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,MILONF, sine imagine,MILONF
157,11000,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,MILONF, sine imagine,MILONF
158,11001,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,MILONF, sine imagine,MILONF
159,11002,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,MILONF, sine imagine,MILONF
160,11003,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|ISMIL>OF|,MILO,
161,11004,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|ISMIL>OF|,MILO,
162,11005,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|ISMIL>OF|,MILO,
163,11006,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,ISMILOF, sine imagine,MILO
164,11007,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,ISMILOF, sine imagine,MILO
165,11008,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,ISMILOF, sine imagine,MILO
166,11009,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,ISMILOF, sine imagine,MILO
167,11010,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,ISMILOF, sine imagine,MILO
168,11011,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,ISMILOF, sine imagine,MILO
169,11012,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,ISMILOF, sine imagine,MILO
170,11013,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,ISMILOF, sine imagine,MILO
171,11014,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,ISMILOF, sine imagine,MILO
172,11015,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|PORPAH|,PAH,
173,11016,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|PORPAH|,PAH,
174,11017,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,PORPAH, sine imagine,PAH
175,11018,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,PORPAH, sine imagine,PAH
176,11019,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,PORPAH, sine imagine,PAH
177,11020,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,PORPAH, sine imagine,PAH
178,11021,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,PORPAH, sine imagine,PAH
179,11022,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|PORPAHS|,PAH,
180,11023,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|QVCVIR|,QVC,
181,11024,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|QVCVIR|,QVC,
182,11025,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|QVCVIR|,QVC,
183,11026,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,QVCVIR, sine imagine,QVC
184,11027,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,QVCVIR, sine imagine,QVC
185,11028,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,QVCVIR, sine imagine,QVC
186,11029,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,[QVC]VIR,QVC,
187,11030,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,[QC]VCVIR|,QVC,
188,11031,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|ISH^ERM|,HERMES,
189,11032,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|ISH^ERM|,HERMES,
190,11033,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,[IS[HERM|,HERMES,
191,11034,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,ISHERM, sine imagine,HERMES
192,11035,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|HERMES[F],HERMES,
193,11035,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|IS·VIRG',VIRG,
194,11036,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,[HER]MESF|,HERMES,
195,11037,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|ISCA^L[I]+,CALLISTVS,
196,11038,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,ISCALI+, sine imagine,CALLISTVS
197,11039,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|ISCAL·IF,CALLISTVS,
198,11040,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|CAL((hedera))[L]I'ST''V^S[F],CALLISTVS,
199,11041,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,[CALLI]ST''V<SF|,CALLISTVS,
200,11042,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,+C·VV*,,
201,11043,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|ROMVLF|,ROMVLVS,
202,11044,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,|CFS<<CVFM'|,CFSCVF,
203,11045,Dressel 20,Villar de Brenes,Brenes,Spain,37.536615,-5.900952,*F''CVF[-]*,,
204,11048,Dressel 20,Las Delicias,Écija,Spain,37.585951,-5.088429,|IVCV{N/DI}|,IVCVNDI,
205,11049,Dressel 20,Las Delicias,Écija,Spain,37.585951,-5.088429,|L·V:IVCV<|,LVIVCV,
206,11050,Dressel 20,Las Delicias,Écija,Spain,37.585951,-5.088429,|II·IVN·M^ELISSI|/|ET·MELISSE((hedera))|,LIVNIMELISSI,
207,11051,Dressel 20,Las Delicias,Écija,Spain,37.585951,-5.088429,|CAMILI|/|SILVESTRI|,CAMILISILVESTRI,
208,11052,Dressel 20,Las Delicias,Écija,Spain,37.585951,-5.088429,|II·CAMILI|/|MELISSI|,CAMILIMELISSI,
209,11053,Dressel 20,Las Delicias,Écija,Spain,37.585951,-5.088429,|P·SA^V^I^TI''|,PSAVITI,
210,11054,Dressel 20,Las Delicias,Écija,Spain,37.585951,-5.088429,|P''·S·AVITI|,PSAVITI,
211,11055,Dressel 20,Las Delicias,Écija,Spain,37.585951,-5.088429,|P·S·AVT^i|,PSAVITI,
212,11056,Dressel 20,Las Delicias,Écija,Spain,37.585951,-5.088429,|SILVESTRI|,SILVESTRI,
213,11057,Dressel 20,Las Delicias,Écija,Spain,37.585951,-5.088429,|F·SCIM|/|NIANO|,FSCIMNIANO,
214,11059,Dressel 20,Las Delicias,Écija,Spain,37.585951,-5.088429,|P·S·T^VSC|,PSTVSC,
215,11060,Dressel 20,Las Delicias,Écija,Spain,37.585951,-5.088429,|LAF|,LAF,
216,11061,Dressel 20,Las Delicias,Écija,Spain,37.585951,-5.088429,|FIGV|,FIGV,
217,11062,Dressel 20,Las Delicias,Écija,Spain,37.585951,-5.088429,|GERM'+,GERM...,
218,11063,Dressel 20,Las Delicias,Écija,Spain,37.585951,-5.088429,|[L]F{C·}CO|,LFC,
219,11064,Dressel 20,Alcotrista,Écija,Spain,37.614189,-5.115609,|LF·{C·}CO''*,LFC,
220,11065,Dressel 20,Alcotrista,Écija,Spain,37.614189,-5.115609,|LFC|,LFC,
221,11066,Dressel 20,Alcotrista,Écija,Spain,37.614189,-5.115609,LF!Cs!|,LFCS,
222,11067,Dressel 20,Alcotrista,Écija,Spain,37.614189,-5.115609,+FE+,,
223,11068,Dressel 20,Alcotrista,Écija,Spain,37.614189,-5.115609,[-]·QVIF!|,,
224,11069,Dressel 20,Alcotrista,Écija,Spain,37.614189,-5.115609,|M·P·S|,,
225,11070,Dressel 20,Alcotrista,Écija,Spain,37.614189,-5.115609,|LFCA·B·A^LB|,LFC,
226,11071,Dressel 20,Alcotrista,Écija,Spain,37.614189,-5.115609,|L·FC·A·GAL| & |L·FC·A·CAL|,LFC,
227,11072,Dressel 20,Las Valbuenas,Écija,Spain,37.65358,-5.184784,+FSVO|,,
228,11073,Dressel 20,Cortijo de los Mochales,Lora del Río,Spain,37.648779,-5.506146,|{PO}R[-]+,,
229,11074,Dressel 20,Cortijo de los Mochales,Lora del Río,Spain,37.648779,-5.506146,|P[OR]OCOD[V]|,POROCODV,
230,11075,Dressel 20,Cortijo de los Mochales,Lora del Río,Spain,37.648779,-5.506146,|{PO}RPOd·|,PORODV,
231,11076,Dressel 20,Cortijo de los Mochales,Lora del Río,Spain,37.648779,-5.506146,|{PO}BPOd·|,,
232,11077,Dressel 20,Cortijo de los Mochales,Lora del Río,Spain,37.648779,-5.506146,|{PO}RO·ODV|,POROCODV,
233,11078,Dressel 20,Àlamo Alto,Lora del Río,Spain,37.635985,-5.511535,|L·I·T|,LIT,
234,11079,Dressel 20,Àlamo Alto,Lora del Río,Spain,37.635985,-5.511535,|L·I·T|,LIT,
235,11080,Dressel 20,Àlamo Alto,Lora del Río,Spain,37.635985,-5.511535,|L·I·T|,LIT,
236,11081,Dressel 20,Àlamo Alto,Lora del Río,Spain,37.635985,-5.511535,[L]·I·[T],LIT,
237,11082,Dressel 20,Àlamo Alto,Lora del Río,Spain,37.635985,-5.511535,|IL((hedera))F·T|,ILFT,
238,11083,Dressel 20,Àlamo Alto,Lora del Río,Spain,37.635985,-5.511535,I''{L·}FT'|,ILFT,
239,11084,Dressel 20,Àlamo Alto,Lora del Río,Spain,37.635985,-5.511535,|I{L((hedera))}F[T],ILFT,
240,11085,Dressel 20,Àlamo Alto,Lora del Río,Spain,37.635985,-5.511535,|ILFT|,ILFT,
