id,lat,long,type,site,code,country,locationtype
16910,55.316667,-5.633333,Dressel 20,Southend,FSCIMNIANI,UK,Civil Settlement
16989,55.316667,-5.633333,Dressel 20,Southend,SILVESTRI,UK,Civil Settlement
15471,51.5,-0.083333,Dressel 20,Southwark,MAR,UK,Civil Settlement
15643,51.5,-0.083333,Dressel 20,Southwark,ARVASALS,UK,Civil Settlement
15686,51.5,-0.083333,Dressel 20,Southwark,ARAXIF,UK,Civil Settlement
15783,51.5,-0.083333,Dressel 20,Southwark,QCR,UK,Civil Settlement
15837,51.5,-0.083333,Dressel 20,Southwark,CALPVRNIAB,UK,Civil Settlement
15854,51.5,-0.083333,Dressel 20,Southwark,CELSI,UK,Civil Settlement
16059,51.5,-0.083333,Dressel 20,Southwark,PQHEHE,UK,Civil Settlement
16142,51.5,-0.083333,Dressel 20,Southwark,MIM,UK,Civil Settlement
16424,51.5,-0.083333,Dressel 20,Southwark,CMARSIL,UK,Civil Settlement
16944,51.5,-0.083333,Dressel 20,Southwark,CSEMPPOLYCL,UK,Civil Settlement
17016,51.5,-0.083333,Dressel 20,Southwark,LVA,UK,Civil Settlement
17062,51.5,-0.083333,Dressel 20,Southwark,LVALEVIT,UK,Civil Settlement
17177,51.5,-0.083333,Dressel 20,Southwark,ANO,UK,Civil Settlement
15861,51.433333,-0.516667,Dressel 20,Staines,MCLSH,UK,Civil Settlement
16117,52.2,-2.7,Dressel 20,Stoke Prior,QICSEG,UK,Civil Settlement
15945,51.383333,0.5,Dressel 20,Strood,TFA,UK,Civil Settlement
16196,51.283333,1.116667,Dressel 20,Sturry,LIT,UK,Civil Settlement
16882,53.366667,-0.433333,Dressel 20,Toft Newton,FSCIMNIANO,UK,Civil Settlement
17134,50.683333,-3.45,Dressel 20,Topsham,LVANLVAV,UK,Civil Settlement
17018,53.733333,-2.666667,Dressel 20,Walton le Dale,FVCRM,UK,Civil Settlement
15426,53.383333,-2.6,Dressel 20,Warrington,LAL,UK,Civil Settlement
15429,53.383333,-2.6,Dressel 20,Warrington,LA,UK,Civil Settlement
15649,53.383333,-2.6,Dressel 20,Warrington,TATIL,UK,Civil Settlement
15716,53.383333,-2.6,Dressel 20,Warrington,MC,UK,Civil Settlement
15873,53.383333,-2.6,Dressel 20,Warrington,PCI,UK,Civil Settlement
16129,53.383333,-2.6,Dressel 20,Warrington,MIM,UK,Civil Settlement
16324,53.383333,-2.6,Dressel 20,Warrington,MLPIG,UK,Civil Settlement
16340,53.383333,-2.6,Dressel 20,Warrington,LICISPECFCLICISPECFK,UK,Civil Settlement
16435,53.383333,-2.6,Dressel 20,Warrington,IIIMINICIOR,UK,Civil Settlement
16451,53.383333,-2.6,Dressel 20,Warrington,AN,UK,Civil Settlement
16597,53.383333,-2.6,Dressel 20,Warrington,APH,UK,Civil Settlement
16610,53.383333,-2.6,Dressel 20,Warrington,QPPHRY,UK,Civil Settlement
16757,53.383333,-2.6,Dressel 20,Warrington,CSL,UK,Civil Settlement
16829,53.383333,-2.6,Dressel 20,Warrington,QSASER,UK,Civil Settlement
17131,53.383333,-2.6,Dressel 20,Warrington,LLV,UK,Civil Settlement
37055,53.383333,-2.6,Dressel 20,Warrington,AIM,UK,Civil Settlement
15640,51.916667,0,Dressel 20,Westmill,PARVA,UK,Civil Settlement
16691,51.916667,0,Dressel 20,Westmill,PRA,UK,Civil Settlement
15478,51.016667,-1.316667,Dressel 20,Winchester,MASFGA,UK,Civil Settlement
15522,51.016667,-1.316667,Dressel 20,Winchester,SAEQARR,UK,Civil Settlement
15556,51.016667,-1.316667,Dressel 20,Winchester,PANRVF,UK,Civil Settlement
15875,51.016667,-1.316667,Dressel 20,Winchester,PCLOD,UK,Civil Settlement
15990,51.016667,-1.316667,Dressel 20,Winchester,SFE,UK,Civil Settlement
15991,51.016667,-1.316667,Dressel 20,Winchester,SFE,UK,Civil Settlement
16066,51.016667,-1.316667,Dressel 20,Winchester,HEV,UK,Civil Settlement
16260,51.016667,-1.316667,Dressel 20,Winchester,LIVNIMELISSIP,UK,Civil Settlement
16278,51.016667,-1.316667,Dressel 20,Winchester,MSSI,UK,Civil Settlement
16399,51.016667,-1.316667,Dressel 20,Winchester,QMS,UK,Civil Settlement
16621,51.016667,-1.316667,Dressel 20,Winchester,PASSERAR,UK,Civil Settlement
16775,51.016667,-1.316667,Dressel 20,Winchester,FIGILNACIRGIMSMAVRIAX,UK,Civil Settlement
16879,51.016667,-1.316667,Dressel 20,Winchester,SCALEMSCP,UK,Civil Settlement
16922,51.016667,-1.316667,Dressel 20,Winchester,FSCIMNIANO,UK,Civil Settlement
17126,51.016667,-1.316667,Dressel 20,Winchester,I,UK,Civil Settlement
17149,51.016667,-1.316667,Dressel 20,Winchester,PCVCC,UK,Civil Settlement
17165,51.016667,-1.316667,Dressel 20,Winchester,SO,UK,Civil Settlement
17183,51.016667,-1.316667,Dressel 20,Winchester,CCCA,UK,Civil Settlement
17186,51.016667,-1.316667,Dressel 20,Winchester,COL,UK,Civil Settlement
33309,51.016667,-1.316667,Dressel 20,Winchester,SOND,UK,Civil Settlement
15469,53.65,-0.6,Dressel 20,Winterton,MAR,UK,Civil Settlement
15517,53.65,-0.6,Dressel 20,Winterton,MAEALEX,UK,Civil Settlement
15529,53.65,-0.6,Dressel 20,Winterton,MAERVF,UK,Civil Settlement
16001,53.65,-0.6,Dressel 20,Winterton,FFC,UK,Civil Settlement
16161,51.783333,0.633333,Dressel 20,Witham,QIMFN,UK,Civil Settlement
16849,52.2,-2.2,Dressel 20,Worcester,SAXOFERREO,UK,Civil Settlement
15390,52.666667,-2.65,Dressel 20,Wroxeter,GAF,UK,Civil Settlement
15419,52.666667,-2.65,Dressel 20,Wroxeter,PORPAHCR,UK,Civil Settlement
15445,52.666667,-2.65,Dressel 20,Wroxeter,LAN,UK,Civil Settlement
15468,52.666667,-2.65,Dressel 20,Wroxeter,MAR,UK,Civil Settlement
15499,52.666667,-2.65,Dressel 20,Wroxeter,ACIRGIPALMA,UK,Civil Settlement
15560,52.666667,-2.65,Dressel 20,Wroxeter,PANRVF,UK,Civil Settlement
15618,52.666667,-2.65,Dressel 20,Wroxeter,QANTR,UK,Civil Settlement
15623,52.666667,-2.65,Dressel 20,Wroxeter,LAPAE,UK,Civil Settlement
15631,52.666667,-2.65,Dressel 20,Wroxeter,CAPF,UK,Civil Settlement
15662,52.666667,-2.65,Dressel 20,Wroxeter,PATVIC,UK,Civil Settlement
15667,52.666667,-2.65,Dressel 20,Wroxeter,DATSCOL,UK,Civil Settlement
15720,52.666667,-2.65,Dressel 20,Wroxeter,QC,UK,Civil Settlement
15737,52.666667,-2.65,Dressel 20,Wroxeter,QCCLE,UK,Civil Settlement
15790,52.666667,-2.65,Dressel 20,Wroxeter,QCR,UK,Civil Settlement
15796,52.666667,-2.65,Dressel 20,Wroxeter,QCRV,UK,Civil Settlement
15812,52.666667,-2.65,Dressel 20,Wroxeter,MMCSA,UK,Civil Settlement
15870,52.666667,-2.65,Dressel 20,Wroxeter,PCLODIICELI,UK,Civil Settlement
15891,52.666667,-2.65,Dressel 20,Wroxeter,MEEVPRO,UK,Civil Settlement
15930,52.666667,-2.65,Dressel 20,Wroxeter,IIIENNIVLHEDERA,UK,Civil Settlement
15942,52.666667,-2.65,Dressel 20,Wroxeter,EVTSTERPAVL,UK,Civil Settlement
15944,52.666667,-2.65,Dressel 20,Wroxeter,EVTYCYSF,UK,Civil Settlement
15968,52.666667,-2.65,Dressel 20,Wroxeter,LFCCVCAT,UK,Civil Settlement
15981,52.666667,-2.65,Dressel 20,Wroxeter,QFC,UK,Civil Settlement
15984,52.666667,-2.65,Dressel 20,Wroxeter,QFC,UK,Civil Settlement
15995,52.666667,-2.65,Dressel 20,Wroxeter,SFE,UK,Civil Settlement
16010,52.666667,-2.65,Dressel 20,Wroxeter,QFLVPI,UK,Civil Settlement
16049,52.666667,-2.65,Dressel 20,Wroxeter,PHILO,UK,Civil Settlement
16094,52.666667,-2.65,Dressel 20,Wroxeter,QIAL,UK,Civil Settlement
16107,52.666667,-2.65,Dressel 20,Wroxeter,CIALB,UK,Civil Settlement
16108,52.666667,-2.65,Dressel 20,Wroxeter,CIALB,UK,Civil Settlement
16110,52.666667,-2.65,Dressel 20,Wroxeter,GIALB,UK,Civil Settlement
16151,52.666667,-2.65,Dressel 20,Wroxeter,QIM,UK,Civil Settlement
16165,52.666667,-2.65,Dressel 20,Wroxeter,QIMFN,UK,Civil Settlement
16215,52.666667,-2.65,Dressel 20,Wroxeter,T,UK,Civil Settlement
16226,52.666667,-2.65,Dressel 20,Wroxeter,IVLINIGRI,UK,Civil Settlement
16247,52.666667,-2.65,Dressel 20,Wroxeter,LIVNIMELISSI,UK,Civil Settlement
16298,52.666667,-2.65,Dressel 20,Wroxeter,IIIVNIMETMEL,UK,Civil Settlement
16377,52.666667,-2.65,Dressel 20,Wroxeter,QMR,UK,Civil Settlement
16423,52.666667,-2.65,Dressel 20,Wroxeter,CMARISIL,UK,Civil Settlement
16443,52.666667,-2.65,Dressel 20,Wroxeter,IN,UK,Civil Settlement
16444,52.666667,-2.65,Dressel 20,Wroxeter,IN,UK,Civil Settlement
16446,52.666667,-2.65,Dressel 20,Wroxeter,GNAC,UK,Civil Settlement
16448,52.666667,-2.65,Dressel 20,Wroxeter,GNACOR,UK,Civil Settlement
16507,52.666667,-2.65,Dressel 20,Wroxeter,SNR,UK,Civil Settlement
16513,52.666667,-2.65,Dressel 20,Wroxeter,SNR,UK,Civil Settlement
16515,52.666667,-2.65,Dressel 20,Wroxeter,SNRVF,UK,Civil Settlement
16593,52.666667,-2.65,Dressel 20,Wroxeter,MPFFMPF,UK,Civil Settlement
16646,52.666667,-2.65,Dressel 20,Wroxeter,PQFF,UK,Civil Settlement
16652,52.666667,-2.65,Dressel 20,Wroxeter,LQS,UK,Civil Settlement
16653,52.666667,-2.65,Dressel 20,Wroxeter,LQS,UK,Civil Settlement
16665,52.666667,-2.65,Dressel 20,Wroxeter,LQS,UK,Civil Settlement
16694,52.666667,-2.65,Dressel 20,Wroxeter,RIVESRM,UK,Civil Settlement
16695,52.666667,-2.65,Dressel 20,Wroxeter,RIVESRM,UK,Civil Settlement
16718,52.666667,-2.65,Dressel 20,Wroxeter,RVFIPO,UK,Civil Settlement
16726,52.666667,-2.65,Dressel 20,Wroxeter,PORPS,UK,Civil Settlement
16745,52.666667,-2.65,Dressel 20,Wroxeter,PSAVITI,UK,Civil Settlement
16776,52.666667,-2.65,Dressel 20,Wroxeter,PSMARN,UK,Civil Settlement
16865,52.666667,-2.65,Dressel 20,Wroxeter,SAXFER,UK,Civil Settlement
16878,52.666667,-2.65,Dressel 20,Wroxeter,SCAV,UK,Civil Settlement
16934,52.666667,-2.65,Dressel 20,Wroxeter,FSCIMNIANOHEDERA,UK,Civil Settlement
16942,52.666667,-2.65,Dressel 20,Wroxeter,LSELSENC,UK,Civil Settlement
16955,52.666667,-2.65,Dressel 20,Wroxeter,CSEMPOL,UK,Civil Settlement
16957,52.666667,-2.65,Dressel 20,Wroxeter,CSEMPPOLYCLITI,UK,Civil Settlement
16958,52.666667,-2.65,Dressel 20,Wroxeter,CSEMPO,UK,Civil Settlement
16988,52.666667,-2.65,Dressel 20,Wroxeter,SILVESTRI,UK,Civil Settlement
17005,52.666667,-2.65,Dressel 20,Wroxeter,CTYC,UK,Civil Settlement
17020,52.666667,-2.65,Dressel 20,Wroxeter,LVC,UK,Civil Settlement
17039,52.666667,-2.65,Dressel 20,Wroxeter,CVVA,UK,Civil Settlement
17102,52.666667,-2.65,Dressel 20,Wroxeter,VRITTIA,UK,Civil Settlement
17130,52.666667,-2.65,Dressel 20,Wroxeter,LF,UK,Civil Settlement
17146,52.666667,-2.65,Dressel 20,Wroxeter,PO,UK,Civil Settlement
20707,52.666667,-2.65,Dressel 20,Wroxeter,QSEPSA,UK,Civil Settlement
