AreaTitle	AmphoraIdentifier	AmphoricTypeTitle	SimplifiedTranscription	FullTranscription	FindingPlaceLongitude	FindingPlaceLatitude	FindingPlaceTitle	CountryTitle
Palma del Río	12836	Dressel 20	QIGSEG	|Q·I·G·SEG|	-5.292307312985927	37.67233853296767	Malpica	Spain
Palma del Río	12837	Dressel 20	QIMEN	|QIMEN|	-5.292307312985927	37.67233853296767	Malpica	Spain
Palma del Río	12839	Dressel 20	...MXIEM...vel...MXIEN...	*M'X'I'EM''*	-5.292307312985927	37.67233853296767	Malpica	Spain
Palma del Río	13746	Dressel 20	LBELICI	*·LB·LIC((hedera))|	-5.292307312985927	37.67233853296767	Cortijo de Romero	Spain
Palma del Río	13748	Dressel 20	...CI	"+CI, sine imagine"	-5.292307312985927	37.67233853296767	Cortijo del Judío (Ouest)	Spain
Palma del Río	13749	Dressel 20	Q...	"Q+, sine imagine"	-5.292307312985927	37.67233853296767	Cortijo del Judío (Ouest)	Spain
Palma del Río	13920	Dressel 20	BELLYB	BELLYB	-5.292307312985927	37.67233853296767	Cortijo de Romero	Spain
Palma del Río	28042	Dressel 20	BELLICIANA	|beL!L!ICI~AnA|	-5.292307312985927	37.67233853296767	Cortijo de Romero	Spain
Palma del Río	910	Dressel 20	MCC	|MCC[-?]|	-5.292307312985927	37.67233853296767	Madueño	Spain
Palma del Río	911	Dressel 20	MCC	|MCC|	-5.292307312985927	37.67233853296767	Madueño	Spain
Palma del Río	912	Dressel 20	MCC & MCG	|M''·CG|	-5.292307312985927	37.67233853296767	Madueño	Spain
Palma del Río	913	Dressel 20	MCCDFM (MCGDFM)	|MCC·DFM|	-5.292307312985927	37.67233853296767	Madueño	Spain
Palma del Río	921	Dressel 20	TTLVCR	[TTL]VCR|	-5.292307312985927	37.67233853296767	Madueño	Spain
Palma del Río	922	Dressel 20	TTLVCR	[TTLVC] R|	-5.292307312985927	37.67233853296767	Madueño	Spain
Palma del Río	923	Dressel 20	TTLVC	[TT]LVC'|	-5.292307312985927	37.67233853296767	Madueño	Spain
Palma del Río	924	Dressel 20	LFLVC	|T'T'LV'C|	-5.292307312985927	37.67233853296767	Madueño	Spain
Palma del Río	926	Dressel 20	SECVNCIINIA & SECVNDINIA	"SECVNCIINIA & SECVND!IINIA, sine imagine"	-5.292307312985927	37.67233853296767	Madueño	Spain
Palma del Río	928	Dressel 20	KVFIGCEPACOLLEOPAR	[KVFIG]CEPA/[COLLE]OPAR	-5.292307312985927	37.67233853296767	Madueño	Spain
Palma del Río	930	Dressel 20	PCHO	|PCH'O'	-5.292307312985927	37.67233853296767	La Graja	Spain
Palma del Río	931	Dressel 20	PCHO	[P]CHO|	-5.292307312985927	37.67233853296767	La Graja	Spain
Palma del Río	932	Dressel 20	PCHO	|P'[C]H'O''|	-5.292307312985927	37.67233853296767	La Graja	Spain
Peñaflor	12894	Dressel 20	OTV & QTV	|O·T·V|	-5.364667571323331	37.730871319853314	Peñaflor	Spain
Peñaflor	12896	Dressel 20	...A...F…	*A(-)F'* vel |*A(-)R''*	-5.364667571323331	37.730871319853314	Peñaflor	Spain
Peñaflor	12899	Dressel 20	NII...	|NII+	-5.364667571323331	37.730871319853314	Peñaflor	Spain
Peñaflor	12902	Dressel 20	...A	+A|	-5.364667571323331	37.730871319853314	Peñaflor	Spain
Peñaflor	21228	Dressel 20	QAO	|Q·A·O|	-5.364667571323331	37.730871319853314	Villa romana	Spain
Peñaflor	21229	Dressel 20	QAEO	|Q·A^E·O|	-5.364667571323331	37.730871319853314	Villa romana	Spain
Peñaflor	21230	Dressel 20	...LVPOS?	*LVPOS|	-5.364667571323331	37.730871319853314	Peñaflor	Spain
Peñaflor	21231	Dressel 20	LIT	|L·I·T|	-5.364667571323331	37.730871319853314	Peñaflor	Spain
Peñaflor	21232	Dressel 20	QFR	|Q·F·R|	-5.364667571323331	37.730871319853314	Al este del Higuerón	Spain
Peñaflor	21233	Dressel 20	QFRVSTICI	|Q·F·RVSTICI|	-5.364667571323331	37.730871319853314	Al este del Higuerón	Spain
Peñaflor	21234	Dressel 20	ELPL	|E·L·P·L|	-5.364667571323331	37.730871319853314	Embarcadero-Higuerón	Spain
Peñaflor	21235	Dressel 20	MIM	|M·I·M|	-5.364667571323331	37.730871319853314	Peñaflor	Spain
Peñaflor	21236	Dressel 20	QSL?	|Q·S·L'|	-5.364667571323331	37.730871319853314	Peñaflor	Spain
Peñaflor	21237	Dressel 20	MAIR?	|M·A·I·R|	-5.364667571323331	37.730871319853314	Peñaflor	Spain
Peñaflor	21238	Dressel 20	LASFIC	|L·A·s·FI>C|	-5.364667571323331	37.730871319853314	La Botica	Spain
Peñaflor	29594	Dressel 20	TREPTI	|TREPTI|	-5.364667571323331	37.730871319853314	Peñaflor	Spain
Posadas	11567	Dressel 20	LTSTR	|LTS·TR|	-5.117829569424449	37.837701418007725	Dehesa de Arriba	Spain
Posadas	11568	Dressel 20	LTSTR	"LTSTR, bis impressum est"	-5.117829569424449	37.837701418007725	Dehesa de Arriba	Spain
Posadas	11570	Dressel 20	FAV...	|FAV+	-5.117829569424449	37.837701418007725	Dehesa de Arriba	Spain
Posadas	11575	Dressel 20	DITR	|((palme))DITR((avis))|	-5.117829569424449	37.837701418007725	Dehesa de Arriba	Spain
Posadas	11576	Dressel 20	DITR	|((palme))DITR((avis))|	-5.117829569424449	37.837701418007725	Dehesa de Arriba	Spain
Posadas	11577	Dressel 20	DITR	|((palme))DITR[((avis))]	-5.117829569424449	37.837701418007725	Dehesa de Arriba	Spain
Posadas	11589	Dressel 20	FIGLINAMARSIANENSIS	"FIGLINAMARSIANENSIS, sine imagine"	-5.117829569424449	37.837701418007725	Mingaobez	Spain
Posadas	11590	Dressel 20	FIGLINAMARSIANENSIS	"FIGLINAMARSIANENSIS, sine imagine"	-5.117829569424449	37.837701418007725	Mingaobez	Spain
Posadas	11591	Dressel 20	FIGLINAMARSIANENSIS	"FIGLINAMARSIANENSIS, sine imagine"	-5.117829569424449	37.837701418007725	Mingaobez	Spain
Posadas	11592	Dressel 20	FIGLINAMARSIANENSIS	"FIGLINAMARSIANENSIS, sine imagine"	-5.117829569424449	37.837701418007725	Mingaobez	Spain
Posadas	11593	Dressel 20	FIGLINAMARSIANENSIS	"FIGLINAMARSIANENSIS, sine imagine"	-5.117829569424449	37.837701418007725	Mingaobez	Spain
Posadas	11594	Dressel 20	FIGLINAMARSIANENSIS	"FIGLINAMARSIANENSIS, sine imagine"	-5.117829569424449	37.837701418007725	Mingaobez	Spain
Posadas	11595	Dressel 20	FIGLINAMARSIANENSIS	"FIGLINAMARSIANENSIS, sine imagine"	-5.117829569424449	37.837701418007725	Mingaobez	Spain
Posadas	11596	Dressel 20	FIGLINAMARSIANENSIS	"FIGLINAMARSIANENSIS, sine imagine"	-5.117829569424449	37.837701418007725	Mingaobez	Spain
Posadas	11600	Dressel 20	MATDFMARSIANE...	MAT'[·]D'[FMA]/[R]SIANE''*	-5.117829569424449	37.837701418007725	Mingaobez	Spain
Posadas	11601	Dressel 20	MATDFMARSIA...	M·A·T'·DF'MA'/R'SIA'*	-5.117829569424449	37.837701418007725	Mingaobez	Spain
Posadas	11611	Dressel 20	MARMA	|M^AR·M·A*	-5.117829569424449	37.837701418007725	Mingaobez	Spain
Posadas	11612	Dressel 20	...TMAR?	*TM^AR|	-5.117829569424449	37.837701418007725	Mingaobez	Spain
Posadas	11619	Dressel 20	MRVFI	|M(-)R''^V^F'(-)I+	-5.117829569424449	37.837701418007725	Casa del Guarda	Spain
Posadas	11621	Dressel 20	FEDOPP	"FEDOPP, sine imagine"	-5.117829569424449	37.837701418007725	La Corregidora	Spain
Posadas	11638	Dressel 20	MAVR	|M^AVR|	-5.117829569424449	37.837701418007725	La Corregidora	Spain
Posadas	11639	Dressel 20	MAVR	M'AVR|	-5.117829569424449	37.837701418007725	La Corregidora	Spain
Posadas	11640	Dressel 20	...RND?	+R'N'D''|	-5.117829569424449	37.837701418007725	La Corregidora	Spain
Posadas	11642	Dressel 20	FCVCVM?	FCVCV[M]	-5.117829569424449	37.837701418007725	La Estrella	Spain
Posadas	12203	Dressel 20	AATF	|A·A^T·F|	-5.117829569424449	37.837701418007725	La Estrella	Spain
Posadas	12204	Dressel 20	CCNS	|CCnS|	-5.117829569424449	37.837701418007725	La Estrella	Spain
Posadas	12206	Dressel 20	CVVA	|CVV^A|	-5.117829569424449	37.837701418007725	La Estrella	Spain
Posadas	12239	Dressel 20	AEFCA	|A·E·F·CA|	-5.117829569424449	37.837701418007725	Picachos (Cordoue)	Spain
Posadas	12240	Dressel 20	...MCA...	|[--]MCA<I<|	-5.117829569424449	37.837701418007725	Picachos	Spain
Posadas	12241	Dressel 20	...L	+[A]L((palma))|	-5.117829569424449	37.837701418007725	Picachos	Spain
Posadas	12243	Dressel 20	LFICAI	|LFICAI|	-5.117829569424449	37.837701418007725	Picachos	Spain
Posadas	12245	Dressel 20	LFCDM	*L'F'C'DM|	-5.117829569424449	37.837701418007725	Picachos (Cordoue)	Spain
Posadas	12246	Dressel 20	CFSCVFM	|CFS·CVFM|	-5.117829569424449	37.837701418007725	Picachos	Spain
Posadas	12247	Dressel 20	CFSCV	*FSC·V*	-5.117829569424449	37.837701418007725	Picachos	Spain
Posadas	12248	Dressel 20	CFSCVFM	|CFSCVFM|	-5.117829569424449	37.837701418007725	Picachos	Spain
Posadas	12250	Dressel 20	LFCFM	|LFCFM|	-5.117829569424449	37.837701418007725	Picachos	Spain
Posadas	12251	Dressel 20	LFCDM	|LFCDM|	-5.117829569424449	37.837701418007725	Picachos (Cordoue)	Spain
Posadas	12255	Dressel 20	FIGEDOPAEFVSCIANI	|FIGEDOP|/|A^EFVSCIA^N^I|	-5.117829569424449	37.837701418007725	La Corregidora	Spain
Posadas	12256	Dressel 20	FIGEDPPAEF	|FIGED|/|PPAEF|	-5.117829569424449	37.837701418007725	La Corregidora	Spain
Posadas	12258	Dressel 20	IMPIGI & MPIGI	I'MPIGI & *MPIGI	-5.117829569424449	37.837701418007725	La Corregidora	Spain
Posadas	12259	Dressel 20	...FRI?	*FRI|	-5.117829569424449	37.837701418007725	La Corregidora	Spain
Posadas	12260	Dressel 20	IMPIGI	"IMPIGI, sine imagine"	-5.117829569424449	37.837701418007725	La Corregidora	Spain
Posadas	12804	Dressel 20	LFCDN?	|LF'CDN|	-5.117829569424449	37.837701418007725	La Estrella	Spain
Posadas	12805	Dressel 20	...CCVF...	*CCVF|	-5.117829569424449	37.837701418007725	La Estrella	Spain
Posadas	12814	Dressel 20	PM	|PM|	-5.117829569424449	37.837701418007725	La Corregidora	Spain
Posadas	13263	Dressel 20	...OC...A....	"+OC[--]A+, sine imagine"	-5.117829569424449	37.837701418007725	La Corregidora	Spain
Posadas	13264	Dressel 20	LFCCVFS	"LFCCVFS, sine imagine"	-5.117829569424449	37.837701418007725	Picachos	Spain
Posadas	13265	Dressel 20	LFCCVFS	"LFCCVFS, sine imagine"	-5.117829569424449	37.837701418007725	Picachos	Spain
Posadas	13266	Dressel 20	PM...	"PM+, sine imagine"	-5.117829569424449	37.837701418007725	La Corregidora	Spain
Posadas	5475	Dressel 20	AGRICOLAE	AGRICOLAE	-5.117829569424449	37.837701418007725	Cuesta del Espino	Spain
San Fernando (Cádiz)	4641	Dressel 20	MAR	|M·A'·R'|	-6.198166	36.4759	excavación de urgencia 1996 en la salina de San Cayetano	Spain
Santiponce	12527	Dressel 20	PMOCVFIGEDO	|PMOCV|/|FIGEDO|	-6.030853644793124	37.43424084773239	Santiponce	Spain
Santiponce	12528	Dressel 20	LIS	|L((hedera))I((hedera))S|	-6.030853644793124	37.43424084773239	Santiponce	Spain
Santiponce	12529	Dressel 20	CAS...	|CAS*	-6.030853644793124	37.43424084773239	Santiponce	Spain
Santiponce	12530	Dressel 20	LAL	|L((hedera))A((hedera))L|	-6.030853644793124	37.43424084773239	Santiponce	Spain
Santiponce	12531	Dressel 20	MA	|MA|	-6.030853644793124	37.43424084773239	Santiponce	Spain
Santiponce	12532	Dressel 20	ILFT	*IL((hedera))FT|	-6.030853644793124	37.43424084773239	Santiponce	Spain
Santiponce	12533	Dressel 20	FPAT...	|FPAT(-)|	-6.030853644793124	37.43424084773239	Santiponce	Spain
Santiponce	12534	Dressel 20	LFCCVCM	|LFCCVCM'|	-6.030853644793124	37.43424084773239	Santiponce	Spain
Santiponce	12535	Dressel 20	STT	|S((hedera))T((hedera))T|	-6.030853644793124	37.43424084773239	Santiponce	Spain
Santiponce	12536	Dressel 20	DATZCOL	|DA^TZCOL|	-6.030853644793124	37.43424084773239	Santiponce	Spain
Santiponce	12537	Dressel 20	...G	*·G|	-6.030853644793124	37.43424084773239	Santiponce	Spain
Santiponce	12538	Dressel 20	CCR	|CCR|	-6.030853644793124	37.43424084773239	Santiponce	Spain
Santiponce	12541	Dressel 20	ACI...	|ACI'*	-6.030853644793124	37.43424084773239	Santiponce	Spain
Santiponce	12542	Dressel 20	PPCAL	|PPCAL|	-6.030853644793124	37.43424084773239	Santiponce	Spain
Santiponce	12543	Dressel 20	...LVM	C/*LVM	-6.030853644793124	37.43424084773239	Santiponce	Spain
Santiponce	12544	Dressel 20	LFCFF	|LFCFF|	-6.030853644793124	37.43424084773239	Santiponce (Séville)	Spain
Santiponce	12545	Dressel 20	ILFAMV	|ILFAM^V|	-6.030853644793124	37.43424084773239	Santiponce	Spain
Santiponce	12546	Dressel 20	SATVRNINI	|LATVRnInI|	-6.030853644793124	37.43424084773239	Santiponce	Spain
Santiponce	12548	Dressel 20	...RO...	*R'O'*	-6.030853644793124	37.43424084773239	Santiponce	Spain
Santiponce	13162	Dressel 20	IFMV	|IFAM^V|	-6.030853644793124	37.43424084773239	Santiponce	Spain
Santiponce	28062	Dressel 20	CAS…	|CAs+	-6.030853644793124	37.43424084773239	Sevilla	Spain
Santiponce	29239	Dressel 20	TFAMV	|TFAM^V|	-6.030853644793124	37.43424084773239	Sevilla (Andalucia)	Spain
Santiponce	29497	Dressel 20	SATVRNINI	|SATVRnInI|	-6.030853644793124	37.43424084773239	Italica	Spain
Sevilla	32342	Dressel 20	ROM…	"ROM*, sine imagine"	-5.956112974078245	37.3927558826022	"Sondeo de 2001, algo más al norte."	Spain
Sevilla	32343	Dressel 20	LV…	|LV*	-5.956112974078245	37.3927558826022	Corte/U.E. 1c/482/241	Spain
Sevilla	32347	Dressel 20	A & V	|(-)A(-)| vel |(-)v(-)|	-5.956112974078245	37.3927558826022	Corte/U.E. 2b/656/214	Spain
Seville	11888	Dressel 20	ACIRGI...	|ACIRGI[?]|	-5.973167	37.382826	Sevilla	Spain
Seville	26461	Dressel 20	IICAMILIMELISSI	|IICA~MILI|/|MELISSI|	-5.973167	37.382826	Sevilla	Spain
Seville	26463	Dressel 20	CA…	|CA[?]|	-5.973167	37.382826	"Collection Bonsor, R.E. 12607"	Spain
Seville	26531	Dressel 20	DOMS	|DOMS|	-5.973167	37.382826	Sevilla	Spain
Seville	29261	Dressel 20	LFCFP	|L'FCFP|	-5.973167	37.382826	Sevilla	Spain
Seville	29336	Dressel 20	LFLCVFP	|LFLC~V~FP|	-5.973167	37.382826	Seville	Spain
Seville	29360	Dressel 20	QFRMED	|QFRM^ED|	-5.973167	37.382826	Seville	Spain
Seville	36981	Dressel 20	M.A.R	|M.A.R|	-5.973167	37.382826	Hospital de las Cinco Llagas de Sevilla/Parlamento Andaluz	Spain
Seville	36982	Dressel 20	IV	|IV|	-5.973167	37.382826	Hospital de las Cinco Llagas de Sevilla/Parlamento Andaluz	Spain
Seville	36983	Dressel 20	LV(…)	|LV|	-5.973167	37.382826	Hospital de las Cinco Llagas de Sevilla/Parlamento Andaluz	Spain
Seville	36984	Dressel 20	C C R	|C C R|	-5.973167	37.382826	Hospital de las Cinco Llagas de Sevilla/Parlamento Andaluz	Spain
Seville	36985	Dressel 20	G.C.R.	|G.C.R.|	-5.973167	37.382826	Hospital de las Cinco Llagas de Sevilla/Parlamento Andaluz	Spain
